track_id,audio_path,status
27798,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027798.mp3,fail:TypeError
27799,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027799.mp3,fail:TypeError
27802,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027802.mp3,fail:TypeError
27803,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027803.mp3,fail:TypeError
27804,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027804.mp3,fail:TypeError
27805,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027805.mp3,fail:TypeError
27855,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027855.mp3,fail:TypeError
27856,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027856.mp3,fail:TypeError
27866,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027866.mp3,fail:TypeError
27945,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027945.mp3,fail:TypeError
27953,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027953.mp3,fail:TypeError
27975,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027975.mp3,fail:TypeError
27978,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027978.mp3,fail:TypeError
27981,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027981.mp3,fail:TypeError
27987,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\027\027987.mp3,fail:TypeError
28070,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028070.mp3,fail:TypeError
28072,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028072.mp3,fail:TypeError
28179,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028179.mp3,fail:TypeError
28241,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028241.mp3,fail:TypeError
28260,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028260.mp3,fail:TypeError
28266,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028266.mp3,fail:TypeError
28274,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028274.mp3,fail:TypeError
28375,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028375.mp3,fail:TypeError
28376,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028376.mp3,fail:TypeError
28477,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028477.mp3,fail:TypeError
28478,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028478.mp3,fail:TypeError
28479,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028479.mp3,fail:TypeError
28480,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028480.mp3,fail:TypeError
28481,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028481.mp3,fail:TypeError
28482,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028482.mp3,fail:TypeError
28483,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028483.mp3,fail:TypeError
28484,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028484.mp3,fail:TypeError
28485,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028485.mp3,fail:TypeError
28546,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028546.mp3,fail:TypeError
28548,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028548.mp3,fail:TypeError
28553,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028553.mp3,fail:TypeError
28571,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028571.mp3,fail:TypeError
28608,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028608.mp3,fail:TypeError
28692,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028692.mp3,fail:TypeError
28802,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\028\028802.mp3,fail:TypeError
29037,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029037.mp3,fail:TypeError
29039,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029039.mp3,fail:TypeError
29040,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029040.mp3,fail:TypeError
29041,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029041.mp3,fail:TypeError
29042,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029042.mp3,fail:TypeError
29043,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029043.mp3,fail:TypeError
29044,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029044.mp3,fail:TypeError
29045,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029045.mp3,fail:TypeError
29128,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029128.mp3,fail:TypeError
29180,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029180.mp3,fail:TypeError
29243,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029243.mp3,fail:TypeError
29245,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029245.mp3,fail:TypeError
29255,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029255.mp3,fail:TypeError
29271,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029271.mp3,fail:TypeError
29272,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029272.mp3,fail:TypeError
29350,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029350.mp3,fail:TypeError
29351,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029351.mp3,fail:TypeError
29355,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029355.mp3,fail:TypeError
29465,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029465.mp3,fail:TypeError
29480,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029480.mp3,fail:TypeError
29526,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029526.mp3,fail:TypeError
29528,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029528.mp3,fail:TypeError
29530,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029530.mp3,fail:TypeError
29587,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029587.mp3,fail:TypeError
29602,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029602.mp3,fail:TypeError
29673,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029673.mp3,fail:TypeError
29718,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029718.mp3,fail:TypeError
29719,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029719.mp3,fail:TypeError
29720,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029720.mp3,fail:TypeError
29721,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029721.mp3,fail:TypeError
29738,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029738.mp3,fail:TypeError
29739,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029739.mp3,fail:TypeError
29740,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029740.mp3,fail:TypeError
29741,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029741.mp3,fail:TypeError
29742,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029742.mp3,fail:TypeError
29744,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029744.mp3,fail:TypeError
29745,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029745.mp3,fail:TypeError
29746,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029746.mp3,fail:TypeError
29747,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029747.mp3,fail:TypeError
29750,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029750.mp3,fail:TypeError
29752,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029752.mp3,fail:TypeError
29807,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029807.mp3,fail:TypeError
29813,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029813.mp3,fail:TypeError
29816,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029816.mp3,fail:TypeError
29961,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029961.mp3,fail:TypeError
29971,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\029\029971.mp3,fail:TypeError
30041,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030041.mp3,fail:TypeError
30043,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030043.mp3,fail:TypeError
30050,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030050.mp3,fail:TypeError
30056,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030056.mp3,fail:TypeError
30058,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030058.mp3,fail:TypeError
30059,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030059.mp3,fail:TypeError
30090,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030090.mp3,fail:TypeError
30095,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030095.mp3,fail:TypeError
30120,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030120.mp3,fail:TypeError
30196,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030196.mp3,fail:TypeError
30198,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030198.mp3,fail:TypeError
30230,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030230.mp3,fail:TypeError
30316,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030316.mp3,fail:TypeError
30486,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030486.mp3,fail:TypeError
30487,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030487.mp3,fail:TypeError
30488,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030488.mp3,fail:TypeError
30519,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030519.mp3,fail:TypeError
30520,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030520.mp3,fail:TypeError
30521,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030521.mp3,fail:TypeError
30522,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030522.mp3,fail:TypeError
30636,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030636.mp3,fail:TypeError
30682,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030682.mp3,fail:TypeError
30690,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030690.mp3,fail:TypeError
30702,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030702.mp3,fail:TypeError
30740,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030740.mp3,fail:TypeError
30895,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\030\030895.mp3,fail:TypeError
31040,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031040.mp3,fail:TypeError
31041,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031041.mp3,fail:TypeError
31042,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031042.mp3,fail:TypeError
31043,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031043.mp3,fail:TypeError
31044,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031044.mp3,fail:TypeError
31165,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031165.mp3,fail:TypeError
31356,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031356.mp3,fail:TypeError
31389,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031389.mp3,fail:TypeError
31390,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031390.mp3,fail:TypeError
31391,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031391.mp3,fail:TypeError
31392,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031392.mp3,fail:TypeError
31568,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031568.mp3,fail:TypeError
31807,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031807.mp3,fail:TypeError
31887,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031887.mp3,fail:TypeError
31888,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031888.mp3,fail:TypeError
31889,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031889.mp3,fail:TypeError
31999,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\031\031999.mp3,fail:TypeError
32001,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032001.mp3,fail:TypeError
32021,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032021.mp3,fail:TypeError
32075,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032075.mp3,fail:TypeError
32081,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032081.mp3,fail:TypeError
32218,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032218.mp3,fail:TypeError
32325,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032325.mp3,fail:TypeError
32326,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032326.mp3,fail:TypeError
32327,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032327.mp3,fail:TypeError
32328,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032328.mp3,fail:TypeError
32329,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032329.mp3,fail:TypeError
32330,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032330.mp3,fail:TypeError
32331,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032331.mp3,fail:TypeError
32332,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032332.mp3,fail:TypeError
32333,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032333.mp3,fail:TypeError
32334,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032334.mp3,fail:TypeError
32335,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032335.mp3,fail:TypeError
32336,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032336.mp3,fail:TypeError
32337,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032337.mp3,fail:TypeError
32338,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032338.mp3,fail:TypeError
32339,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032339.mp3,fail:TypeError
32340,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032340.mp3,fail:TypeError
32433,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032433.mp3,fail:TypeError
32435,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032435.mp3,fail:TypeError
32437,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032437.mp3,fail:TypeError
32438,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032438.mp3,fail:TypeError
32439,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032439.mp3,fail:TypeError
32525,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032525.mp3,fail:TypeError
32686,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032686.mp3,fail:TypeError
32687,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032687.mp3,fail:TypeError
32689,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032689.mp3,fail:TypeError
32693,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032693.mp3,fail:TypeError
32694,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032694.mp3,fail:TypeError
32695,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032695.mp3,fail:TypeError
32755,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032755.mp3,fail:TypeError
32756,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032756.mp3,fail:TypeError
32759,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032759.mp3,fail:TypeError
32760,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032760.mp3,fail:TypeError
32800,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032800.mp3,fail:TypeError
32882,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\032\032882.mp3,fail:TypeError
33020,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033020.mp3,fail:TypeError
33049,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033049.mp3,fail:TypeError
33050,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033050.mp3,fail:TypeError
33064,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033064.mp3,fail:TypeError
33067,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033067.mp3,fail:TypeError
33068,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033068.mp3,fail:TypeError
33069,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033069.mp3,fail:TypeError
33070,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033070.mp3,fail:TypeError
33071,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033071.mp3,fail:TypeError
33072,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033072.mp3,fail:TypeError
33123,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033123.mp3,fail:TypeError
33124,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033124.mp3,fail:TypeError
33203,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033203.mp3,fail:TypeError
33216,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033216.mp3,fail:TypeError
33221,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033221.mp3,fail:TypeError
33278,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033278.mp3,fail:TypeError
33415,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033415.mp3,fail:TypeError
33422,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033422.mp3,fail:TypeError
33424,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033424.mp3,fail:TypeError
33426,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033426.mp3,fail:TypeError
33446,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033446.mp3,fail:TypeError
33459,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033459.mp3,fail:TypeError
33460,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033460.mp3,fail:TypeError
33461,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033461.mp3,fail:TypeError
33465,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033465.mp3,fail:TypeError
33477,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033477.mp3,fail:TypeError
33486,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033486.mp3,fail:TypeError
33538,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033538.mp3,fail:TypeError
33992,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\033\033992.mp3,fail:TypeError
34003,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034003.mp3,fail:TypeError
34147,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034147.mp3,fail:TypeError
34167,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034167.mp3,fail:TypeError
34257,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034257.mp3,fail:TypeError
34258,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034258.mp3,fail:TypeError
34263,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034263.mp3,fail:TypeError
34484,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034484.mp3,fail:TypeError
34510,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034510.mp3,fail:TypeError
34511,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034511.mp3,fail:TypeError
34994,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034994.mp3,fail:TypeError
34996,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\034\034996.mp3,fail:TypeError
35007,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035007.mp3,fail:TypeError
35008,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035008.mp3,fail:TypeError
35182,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035182.mp3,fail:TypeError
35184,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035184.mp3,fail:TypeError
35198,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035198.mp3,fail:TypeError
35199,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035199.mp3,fail:TypeError
35204,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035204.mp3,fail:TypeError
35296,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035296.mp3,fail:TypeError
35299,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035299.mp3,fail:TypeError
35443,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035443.mp3,fail:TypeError
35444,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035444.mp3,fail:TypeError
35462,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035462.mp3,fail:TypeError
35527,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035527.mp3,fail:TypeError
35534,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035534.mp3,fail:TypeError
35535,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035535.mp3,fail:TypeError
35537,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035537.mp3,fail:TypeError
35539,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035539.mp3,fail:TypeError
35541,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035541.mp3,fail:TypeError
35543,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035543.mp3,fail:TypeError
35544,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035544.mp3,fail:TypeError
35545,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035545.mp3,fail:TypeError
35549,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035549.mp3,fail:TypeError
35550,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035550.mp3,fail:TypeError
35569,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035569.mp3,fail:TypeError
35571,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035571.mp3,fail:TypeError
35608,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035608.mp3,fail:TypeError
35734,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\035\035734.mp3,fail:TypeError
36096,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036096.mp3,fail:TypeError
36097,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036097.mp3,fail:TypeError
36099,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036099.mp3,fail:TypeError
36143,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036143.mp3,fail:TypeError
36144,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036144.mp3,fail:TypeError
36145,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036145.mp3,fail:TypeError
36146,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036146.mp3,fail:TypeError
36147,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036147.mp3,fail:TypeError
36245,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036245.mp3,fail:TypeError
36257,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036257.mp3,fail:TypeError
36258,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036258.mp3,fail:TypeError
36261,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036261.mp3,fail:TypeError
36272,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036272.mp3,fail:TypeError
36273,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036273.mp3,fail:TypeError
36275,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036275.mp3,fail:TypeError
36277,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036277.mp3,fail:TypeError
36302,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036302.mp3,fail:TypeError
36304,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036304.mp3,fail:TypeError
36322,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036322.mp3,fail:TypeError
36333,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036333.mp3,fail:TypeError
36371,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036371.mp3,fail:TypeError
36380,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036380.mp3,fail:TypeError
36388,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036388.mp3,fail:TypeError
36428,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036428.mp3,fail:TypeError
36435,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036435.mp3,fail:TypeError
36481,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036481.mp3,fail:TypeError
36526,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036526.mp3,fail:TypeError
36560,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036560.mp3,fail:TypeError
36567,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036567.mp3,fail:TypeError
36614,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036614.mp3,fail:TypeError
36615,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036615.mp3,fail:TypeError
36616,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036616.mp3,fail:TypeError
36618,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036618.mp3,fail:TypeError
36643,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036643.mp3,fail:TypeError
36659,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036659.mp3,fail:TypeError
36799,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036799.mp3,fail:TypeError
36959,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036959.mp3,fail:TypeError
36961,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036961.mp3,fail:TypeError
36965,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036965.mp3,fail:TypeError
36966,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036966.mp3,fail:TypeError
36983,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036983.mp3,fail:TypeError
36984,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036984.mp3,fail:TypeError
36985,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036985.mp3,fail:TypeError
36986,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036986.mp3,fail:TypeError
36987,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036987.mp3,fail:TypeError
36988,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036988.mp3,fail:TypeError
36990,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036990.mp3,fail:TypeError
36992,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036992.mp3,fail:TypeError
36994,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036994.mp3,fail:TypeError
36997,C:\Users\sharm\Downloads\425Project\data\audio\fma_small\036\036997.mp3,fail:TypeError
